step,train_loss,val_loss,lr,tokens,wall_clock
36750,0.7686084508895874,0.7756015956401825,7.431002520815228e-05,1176000,36750
37000,0.788483738899231,0.763348451256752,7.27473532127025e-05,1184000,37000
37250,0.752068281173706,0.7623068749904632,7.120753449727069e-05,1192000,37250
37500,0.7815569639205933,0.7779508084058762,6.969095051333294e-05,1200000,37500
37750,0.7588302493095398,0.7772846788167953,6.819797695654296e-05,1208000,37750
38000,0.7266438007354736,0.7727632641792297,6.672898367366344e-05,1216000,38000
38250,0.7918537855148315,0.7650845617055893,6.528433457094538e-05,1224000,38250
38500,0.7486454248428345,0.7632314473390579,6.386438752397952e-05,1232000,38500
38750,0.7436689138412476,0.7531917363405227,6.246949428904177e-05,1240000,38750
39000,0.7611103653907776,0.7705937683582306,6.110000041595439e-05,1248000,39000
39250,0.7672106623649597,0.7542079329490662,5.975624516248446e-05,1256000,39250
39500,0.7865787148475647,0.7608124107122421,5.843856141030154e-05,1264000,39500
39750,0.767585277557373,0.7656928271055221,5.714727558251453e-05,1272000,39750
40000,0.8073080778121948,0.7797640085220336,5.588270756280838e-05,1280000,40000
40250,0.7409329414367676,0.7476662397384644,5.464517061620112e-05,1288000,40250
40500,0.7542773485183716,0.7589411795139313,5.34349713114402e-05,1296000,40500
40750,0.744404673576355,0.7660649538040161,5.225240944505774e-05,1304000,40750
41000,0.7331373691558838,0.7587061822414398,5.109777796710358e-05,1312000,41000
41250,0.7432289719581604,0.7563840478658677,4.997136290857412e-05,1320000,41250
41500,0.8115668892860413,0.756012785434723,4.887344331055539e-05,1328000,41500
41750,0.7972017526626587,0.7555913478136063,4.780429115509765e-05,1336000,41750
42000,0.7427504062652588,0.7552094727754592,4.6764171297838505e-05,1344000,42000
42250,0.7243761420249939,0.7534646540880203,4.5753341402391716e-05,1352000,42250
42500,0.7720270752906799,0.7506625115871429,4.4772051876517504e-05,1360000,42500
42750,0.717471718788147,0.7559495478868484,4.3820545810090115e-05,1368000,42750
43000,0.7236860394477844,0.7392540633678436,4.2899058914878676e-05,1376000,43000
43250,0.7766860127449036,0.7536405503749848,4.200781946615528e-05,1384000,43250
43500,0.7544537782669067,0.7604750394821167,4.114704824614562e-05,1392000,43500
43750,0.7556095123291016,0.7579663604497909,4.0316958489335716e-05,1400000,43750
44000,0.7091395854949951,0.7529735654592514,3.951775582964849e-05,1408000,44000
44250,0.6920266151428223,0.7547722816467285,3.874963824950288e-05,1416000,44250
44500,0.7482665777206421,0.7489771038293839,3.801279603076898e-05,1424000,44500
44750,0.7475067377090454,0.758307883143425,3.7307411707630255e-05,1432000,44750
45000,0.7542192935943604,0.7440543562173844,3.663366002136528e-05,1440000,45000
45250,0.8007981777191162,0.7548391163349152,3.599170787706014e-05,1448000,45250
45500,0.7146414518356323,0.7570291012525558,3.538171430226171e-05,1456000,45500
45750,0.7668192982673645,0.7503737717866897,3.480383040758262e-05,1464000,45750
46000,0.7583894729614258,0.749982962012291,3.425819934926741e-05,1472000,46000
46250,0.7649446725845337,0.764739391207695,3.374495629372916e-05,1480000,46250
46500,0.7789655923843384,0.7567042678594589,3.3264228384065354e-05,1488000,46500
46750,0.7414727210998535,0.7398589998483658,3.281613470856146e-05,1496000,46750
47000,0.7213035225868225,0.7546725809574127,3.240078627118965e-05,1504000,47000
47250,0.7414493560791016,0.7418158441781998,3.201828596411049e-05,1512000,47250
47500,0.7324895262718201,0.7465450137853622,3.166872854218391e-05,1520000,47500
47750,0.7916805744171143,0.7434343189001084,3.135220059949608e-05,1528000,47750
48000,0.7212844491004944,0.7394293248653412,3.106878054790791e-05,1536000,48000
48250,0.7575734853744507,0.7501324862241745,3.081853859763045e-05,1544000,48250
48500,0.7076826095581055,0.7529756605625153,3.060153673983211e-05,1552000,48500
48750,0.7206401824951172,0.7438631057739258,3.0417828731281835e-05,1560000,48750
49000,0.7825711369514465,0.7378001868724823,3.0267460081032337e-05,1568000,49000
49250,0.718071699142456,0.7446404755115509,3.0150468039146198e-05,1576000,49250
49500,0.7660442590713501,0.7399009644985199,3.0066881587468235e-05,1584000,49500
49750,0.7614246606826782,0.7449628353118897,3.001672143244596e-05,1592000,49750
50000,0.6988688707351685,0.7393494635820389,2.9999999999999997e-05,1600000,50000
